Recipe,Amount,Unit,Ingredient
whole-wheat-blackberry-ricotta-scones,0.3,cup,(80 ml) heavy cream
simple-tomato-soup-recipe,4,tablespoons,"unsalted butter, olive oil, or coconut oil
"
simple-tomato-soup-recipe,2,,"medium yellow onions, thinly sliced
"
simple-tomato-soup-recipe,1,teaspoon,"fine grain sea salt, plus more to taste
"
simple-tomato-soup-recipe,3,teaspoons,"curry powder
"
simple-tomato-soup-recipe,1,teaspoon,"ground coriander
"
simple-tomato-soup-recipe,1,teaspoon,"ground cumin
"
simple-tomato-soup-recipe,0.5,teaspoon,"chile flakes
"
simple-tomato-soup-recipe,2,,(28-ounce) cans whole tomatoes (pref. fire-roasted)
simple-tomato-soup-recipe,1,14-ounce,"can coconut milk
"
simple-tomato-soup-recipe,,,"to serve: any of the following that sound good to you - cooked brown rice, lemon wedges, toasted almond slices, pan-fried paneer, fresh thyme or oregano, oregano drizzle, a poached egg
"
sourdough-galette-with-delicata-squash,2,,"garlic cloves, peeled
"
sourdough-galette-with-delicata-squash,150,g,"Greek Yogurt
"
sourdough-galette-with-delicata-squash,2,tablespoons,"minced jalapeño or serrano chile, or to taste
"
sourdough-galette-with-delicata-squash,45,g,"walnuts
"
sourdough-galette-with-delicata-squash,30,g,"rye flour
"
sourdough-galette-with-delicata-squash,80,g,"unbleached all-purpose flour
"
sourdough-galette-with-delicata-squash,10,g,"granulated sugar
"
sourdough-galette-with-delicata-squash,0.5,teaspoon,"fine grain sea salt
"
sourdough-galette-with-delicata-squash,75,g,"unsalted butter, chilled
"
sourdough-galette-with-delicata-squash,50,g,100% hydration sourdough starter*
sourdough-galette-with-delicata-squash,20,g,"gin, vodka, or ice water
"
sourdough-galette-with-delicata-squash,2,,"medium delicata squash
"
sourdough-galette-with-delicata-squash,2,,"medium shallots, peeled and thinly sliced
"
sourdough-galette-with-delicata-squash,,,"extra virgin olive oil
"
sourdough-galette-with-delicata-squash,4,ounces,/ 115g mozzarella
sourdough-galette-with-delicata-squash,,,"salt, to taste
"
sourdough-galette-with-delicata-squash,1,,"bunch scallions, thinly sliced with greens
"
sourdough-galette-with-delicata-squash,1,,"egg yolk
"
toasted-pumpkin-seeds,1 0.5,cups,"pumpkin seeds, well-cleaned, well-dried
"
toasted-pumpkin-seeds,2,teaspoons,"olive oil
"
toasted-pumpkin-seeds,,,"fine grain sea salt
"
best-lasagna,1,pound ,"fresh egg pasta sheets
"
best-lasagna,,,"butter to prep baking dish
"
best-lasagna,3,tablespoons ,"extra-virgin olive oil
"
best-lasagna,1,teaspoon ,"fine grain sea salt
"
best-lasagna,1,teaspoon ,"crushed red pepper flakes
"
best-lasagna,1,clove ,"garlic, chopped
"
best-lasagna,1,28-ounce,"can crushed organic tomatoes
"
best-lasagna,,,"zest of one lemon
"
best-lasagna,3,4-ounce,"balls of fresh mozzarella, torn up into little pieces
"
best-lasagna,,,"a handful of slivered basil (optional)
"
best-lasagna,,,"freshly grated Parmesan (optional)
"
braided-onion-bread,3,tablespoons,"extra virgin olive oil
"
braided-onion-bread,4,cups,chopped yellow onion (~2 large)
braided-onion-bread,,,"Fine grain sea salt
"
braided-onion-bread,1,cup,"aged cheddar cheese, grated
"
braided-onion-bread,0.3,cup,"toasted sesame seeds
"
braided-onion-bread,4 0.5,cups,"/ 540g unbleached all-purpose flour, plus more if needed"
braided-onion-bread,2,tablespoons,"sugar
"
braided-onion-bread,1 0.5,teaspoons,"fine grain sea salt
"
braided-onion-bread,2 0.5,teaspoon,(1 packet) active dry yeast
braided-onion-bread,1 0.5,cups,warm milk or oat milk (120F)
braided-onion-bread,1,,"egg, beaten
"
braided-onion-bread,8,tablespoons,"unsalted butter, room temperature
"
braided-onion-bread,1,,"egg yolk
"
vegetarian-split-pea-soup,1,tablespoon,"extra virgin olive oil
"
vegetarian-split-pea-soup,2,,"large onions, chopped
"
vegetarian-split-pea-soup,1,teaspoon,"fine-grain sea salt
"
vegetarian-split-pea-soup,2,cups,"dried split green peas, picked over and rinsed
"
vegetarian-split-pea-soup,5,cups,"water, plus more to finish
"
vegetarian-split-pea-soup,,,juice of 1 lemon (reserve the zest)
vegetarian-split-pea-soup,,,"To finish: a few pinches of smoked paprika, olive oil, toasted almonds, and/or, scallions
"
great-vegan-ramen-recipe,2,tablespoons,"Spicy Turmeric Oil, or to taste (recipe below)
"
great-vegan-ramen-recipe,12,ounces,"dried ramen noodles, or favorite noodles of your choice
"
great-vegan-ramen-recipe,4,cups,"cashew milk or almond milk
"
great-vegan-ramen-recipe,3,tablespoons,"Miso Tare (recipe below), or to taste
"
great-vegan-ramen-recipe,2,,"small cucumbers, cut into 1/4 inch cubes"
great-vegan-ramen-recipe,,,"basket of halved cherry tomatoes (fresh or roasted)
"
great-vegan-ramen-recipe,0.5,,"of a bunch of broccoli florets (toss into noodle water at the last minute)
"
great-vegan-ramen-recipe,1 0.5,cups,"of fresh corn
"
great-vegan-ramen-recipe,1 0.5,cups,"cubed tofu
"
great-vegan-ramen-recipe,,,"arugula
"
great-vegan-ramen-recipe,,,"torn fresh basil
"
great-vegan-ramen-recipe,,,"sliced scallions
"
great-vegan-ramen-recipe,,,"chopped peanuts
"
great-vegan-ramen-recipe,,,"sliced green beans (toss into noodle water at the last minute)
"
great-vegan-ramen-recipe,,,"shredded kale massaged with a bit of lemon juice and olive oil
"
great-vegan-ramen-recipe,,,"roasted brussels sprouts*
"
great-vegan-ramen-recipe,,,"roasted sweet potatoes*
"
great-vegan-ramen-recipe,,,"roasted onion*
"
great-vegan-ramen-recipe,,,"toasted hazelnuts
"
great-vegan-ramen-recipe,,,"toasted nori
"
great-vegan-ramen-recipe,,,"shaved radish
"
great-vegan-ramen-recipe,,,"shredded cabbage
"
great-vegan-ramen-recipe,,,"shredded kale massaged with a bit of lemon juice and toasted sesame oil
"
great-vegan-ramen-recipe,,,"roasted cauliflower
"
great-vegan-ramen-recipe,,,"asparagus
"
great-vegan-ramen-recipe,,,"peas
"
great-vegan-ramen-recipe,,,"fava beans
"
great-vegan-ramen-recipe,,,"toasted pine nuts or sliced almonds
"
great-vegan-ramen-recipe,1,cup,"white miso, or chickpea miso
"
great-vegan-ramen-recipe,1,teaspoon,"crushed chile flakes
"
great-vegan-ramen-recipe,4,,"scallions (or shallots), thinly sliced, including greens
"
great-vegan-ramen-recipe,3,inch,"piece of ginger, peeled and grated
"
great-vegan-ramen-recipe,4,,"medium garlic cloves, peeled and grated
"
great-vegan-ramen-recipe,2,tablespoons,"mirin
"
great-vegan-ramen-recipe,1,tablespoon,"spicy paste (for ex: fermented gochujang paste or a favorite curry paste)
"
great-vegan-ramen-recipe,2,inch,"segment of ginger, peeled and grated
"
great-vegan-ramen-recipe,1,teaspoon,"turmeric powder
"
great-vegan-ramen-recipe,3,tablespoons,"seeds (blend of sesame and hemp)
"
great-vegan-ramen-recipe,2,tablespoons,"crushed red pepper flakes
"
great-vegan-ramen-recipe,2,tablespoons,"hot paprika
"
great-vegan-ramen-recipe,2,tablespoons,"toasted sesame oil
"
great-vegan-ramen-recipe,6,tablespoons,"organic sunflower oil
"
great-vegan-ramen-recipe,2,tablespoons,"sake
"
great-vegan-ramen-recipe,1,tablespoon,"brown sugar
"
great-vegan-ramen-recipe,2,tablespoons,"white or chickpea miso
"
beet-caviar-recipe,4,,"medium beets, washed and trimmed
"
beet-caviar-recipe,5,,"plump dates, pitted and chopped
"
beet-caviar-recipe,2,tablespoons,"cognac (bourbon, or vodka)
"
beet-caviar-recipe,4,,"garlic cloves, peeled and smashed
"
beet-caviar-recipe,2,tablespoons,"lemon juice, plus more to taste
"
beet-caviar-recipe,0.5,cup,"chopped toasted walnuts
"
beet-caviar-recipe,0.75,teaspoon,"fine grain sea salt
"
beet-caviar-recipe,3,tablespoons,"creme fraiche, plain yogurt, or sour cream
"
beet-caviar-recipe,,,"lots of freshly chopped chives
"
mushroom-casserole,0.5,pound,"(8 ounces) brown mushrooms, cleaned and chopped"
mushroom-casserole,1,,"large onion, well chopped
"
mushroom-casserole,3,cloves,"garlic, finely chopped
"
mushroom-casserole,3,cups,"cooked brown rice, room temperature
"
mushroom-casserole,2,,"large eggs
"
mushroom-casserole,1,cup,"cottage cheese
"
mushroom-casserole,0.5,cup,"yogurt or sour cream
"
mushroom-casserole,0.5,teaspoon,"fine grain sea salt
"
mushroom-casserole,0.3,cup,"freshly grated Parmesan cheese
"
mushroom-casserole,,,"toppings: toasted almonds, or a bit of fresh tarragon, chopped
"
stuffed-shells-recipe,,,"zest of one lemon
"
stuffed-shells-recipe,0.3,cup,"/ 80 ml extra virgin olive oil,"
stuffed-shells-recipe,1 0.5,teaspoons,"crushed red pepper flakes
"
stuffed-shells-recipe,,,scant 3/4 teaspoon fine grain sea salt
stuffed-shells-recipe,4,,"medium cloves of garlic,
"
stuffed-shells-recipe,1 28,ounce,"can crushed red tomatoes
"
stuffed-shells-recipe,1 14,ounce,"can crushed red tomatoes
"
stuffed-shells-recipe,1 15,ounce,"container ricotta cheese
"
stuffed-shells-recipe,1,,"egg,
"
stuffed-shells-recipe,0.25,teaspoon,"fine grain sea salt
"
stuffed-shells-recipe,1,cup,/ ~5 oz grated mozzarella
stuffed-shells-recipe,1,,"bunch of chives,
"
stuffed-shells-recipe,25 30,,"jumbo dried pasta shells
"
perfect-mashed-potatoes,3,pounds,"potatoes, washed and cut into 2-inch chunks"
perfect-mashed-potatoes,8,tablespoons,"unsalted butter
"
perfect-mashed-potatoes,3,,"medium garlic cloves minced
"
perfect-mashed-potatoes,1,pinch,"of saffron (optional)
"
perfect-mashed-potatoes,1,teaspoon,"dried coriander
"
perfect-mashed-potatoes,0.3,cup,"toasted sliced almonds
"
perfect-mashed-potatoes,1,tablespoon,"toasted sesame seeds
"
perfect-mashed-potatoes,2,tablespoons,"dried oregano
"
perfect-mashed-potatoes,1,cup,"whole milk, gently warmed
"
perfect-mashed-potatoes,1 0.5,teaspoons,"sea salt, plus more to taste
"
veggie-kebabs,1,teaspoon,"cayenne pepper
"
veggie-kebabs,1,teaspoon,"ground turmeric
"
veggie-kebabs,1 0.5,tablespoons,"Dijon-style mustard
"
veggie-kebabs,0.5,teaspoon,"fine grain sea salt
"
veggie-kebabs,2,tablespoons,"orange juice or grapefruit juice
"
veggie-kebabs,3,tablespoons,"pickle relish
"
veggie-kebabs,0.6,cup,"Greek yogurt
"
veggie-kebabs,8,ounces,"paneer cheese, cut into 1-inch squares"
veggie-kebabs,8,ounces,"mushrooms, trimmed
"
veggie-kebabs,2,,"small-med onions, cut into wedges
"
veggie-kebabs,2,cups,"of frozen artichoke hearts, thawed
"
golden-crusted-brussels-sprouts,1,pound,"of small brussels sprouts
"
golden-crusted-brussels-sprouts,2,tablespoons,"extra-virgin olive oil
"
golden-crusted-brussels-sprouts,,,"fine-grain sea salt and freshly ground black pepper
"
golden-crusted-brussels-sprouts,0.25,cup,"grated cheese or chopped nuts - your choice!
"
crinkle-cookies,8,ounces,"/ 225g 70% chocolate, coarsely chopped, divided"
crinkle-cookies,0.25,cup,/ 55g unsalted butter or dairy-free butter
crinkle-cookies,3,tablespoons,"almond butter
"
crinkle-cookies,2,,"large eggs
"
crinkle-cookies,1,cup,200g light brown sugar
crinkle-cookies,2,teaspoons,"vanilla extract
"
crinkle-cookies,0.75,cup,/ 105g buckwheat flour
crinkle-cookies,3,tablespoons,"unsweetened cocoa powder
"
crinkle-cookies,0.5,teaspoon,"baking soda
"
crinkle-cookies,0.5,teaspoon,"fine grain sea salt
"
toasted-pumpkin-seeds,1 0.5,cups,"pumpkin seeds, well-cleaned, well-dried
"
toasted-pumpkin-seeds,2,teaspoons,"olive oil
"
toasted-pumpkin-seeds,,,"fine grain sea salt
"
salsa-recipe,2,pounds,"Roma tomatoes (or similar), cut in half lengthwise
"
salsa-recipe,1,,"medium white onion, cut into six wedges
"
salsa-recipe,1,,"large garlic clove, halved
"
salsa-recipe,,,"a couple pinches of finely ground sea salt
"
salsa-recipe,2 3,tablespoons,"of extra-virgin olive oil
"
salsa-recipe,1,,"medium dried guajillo chile pepper, soaked in boiling water until softened, and then drained
"
salsa-recipe,1  2,,"chipotles in adobo sauce (canned)
"
salsa-recipe,0.5,cup,"cilantro, roughly chopped
"
flourless-chocolate-cake,0.5,cup,"/ 110g extra-virgin olive oil, plus more for pan"
flourless-chocolate-cake,12,ounces,/ 340g bittersweet chocolate chips or chunks
flourless-chocolate-cake,1,cup,"sugar
"
flourless-chocolate-cake,0.75,teaspoon,"fine grain sea salt
"
flourless-chocolate-cake,5,,"large eggs, room temperature, separated
"
flourless-chocolate-cake,,,"For serving: powdered sugar, lightly-sweetened whipped heavy cream
"
corn-salad,3,tablespoons,"unsalted butter
"
corn-salad,5,,"ears of corn, shucked
"
corn-salad,,,"fine grain sea salt
"
corn-salad,3,tablespoons,"fresh thyme leaves
"
corn-salad,1,cup,"/ 1 1/2 oz / 40 g big coconut flakes, well toasted"
corn-salad,1,cup,"/ 3 oz / 85 g sliced almonds, well toasted"
corn-salad,3,tablespoons,"chopped red onions
"
corn-salad,,,"big squeeze of fresh lemon or lime juice
"
peace-love-dip,1,,"large, ripe avocado (about 1 cup)"
peace-love-dip,1,cup,"chickpeas, drained and rinsed
"
peace-love-dip,1,cup,"cashews or almonds, soaked in water for 30 minutes"
peace-love-dip,2,tablespoons,"freshly squeezed lime juice
"
peace-love-dip,2,tablespoons,"freshly squeezed orange juice
"
peace-love-dip,1,inch,"chunk of ginger, peeled OR 3/4 teaspoon ground ginger"
peace-love-dip,2,,"medium cloves garlic, peeled
"
peace-love-dip,0.5,teaspoon,"cayenne pepper, or to taste
"
peace-love-dip,0.5,teaspoon,"fine grain sea salt
"
peace-love-dip,2,teaspoons,"favorite curry powder
"
peace-love-dip,1,teaspoon,"maple syrup
"
peace-love-dip,0.25,cup,"water
"
peace-love-dip,,,"To serve:  toasted cashews, slivered basil, extra chickpeas, drizzle of olive oil, sprinkling of curry powder (optional)
"
carrot-bean-salad,0.25,cup,"extra-virgin olive oil
"
carrot-bean-salad,3,tablespoons,"fresh lemon juice
"
carrot-bean-salad,0.25,teaspoon,"fine grain salt
"
carrot-bean-salad,0.5,cup,"thinly sliced shallots
"
carrot-bean-salad,,,"more olive oil (or ghee) for cooking
"
carrot-bean-salad,2,cups,"sliced carrots, cut 1/4-inch thick on deep bias"
carrot-bean-salad,3,cups,"cooked white beans
"
carrot-bean-salad,,,scant 1/4 cup chopped fresh dill (or basil)
carrot-bean-salad,2,tablespoons,"brown sugar (or honey)
"
carrot-bean-salad,0.3,cup,"sliced almonds, toasted
"
lime-sherbet,1 0.3,cups,"fresh citrus juice* (from 4 limes, 1 orange, 2 lemons)"
lime-sherbet,1,cup,/ 8 ounces / granulated sugar
lime-sherbet,1,cup,/ 240 ml water
lime-sherbet,1 0.5,cups,/ 12 ounces full-fat plain yogurt
lime-sherbet,,,scant 1/2 teaspoon fine grain sea salt
perfect-stovetop-popcorn,0.5,cup,"high-quality popcorn kernels
"
perfect-stovetop-popcorn,3,tablespoons,"melted butter or olive oil, or to taste
"
perfect-stovetop-popcorn,0.25,teaspoon,"fine grain sea salt, or to taste
"
garlic-lime-lettuce-wraps,2,,"garlic cloves,
"
garlic-lime-lettuce-wraps,1,inch,"segment of fresh ginger,
"
garlic-lime-lettuce-wraps,0.5,cup,"almond,
"
garlic-lime-lettuce-wraps,,,scant 1/4 teaspoon fine grain sea salt
garlic-lime-lettuce-wraps,8,ounces,"plain tempeh,
"
garlic-lime-lettuce-wraps,1 0.5,cups,/ 6 ounces leftover rice
garlic-lime-lettuce-wraps,1,teaspoon,"soy sauce or shoyu
"
garlic-lime-lettuce-wraps,1,tablespoon,"freshly squeezed lime juice
"
garlic-lime-lettuce-wraps,1,,"small cucumber,
"
garlic-lime-lettuce-wraps,1,,"small carrot,
"
garlic-lime-lettuce-wraps,,,"a handful of sliced herbs,
"
garlic-lime-lettuce-wraps,10   12,,"whole lettuce leaves,
"
garlic-lime-lettuce-wraps,,,"extra lime, serrano vinegar*, shallot oil, a favorite curry paste
"
how-to-cook-quinoa,2,cups,"quinoa
"
how-to-cook-quinoa,3 0.3,cups,"water
"
how-to-cook-quinoa,0.5,tsp,"fine grain sea salt
"
wedge-salad,0.5,cup,/ 100g sour cream
wedge-salad,0.5,cup,/ 100g buttermilk
wedge-salad,2,tablespoons,"extra virgin olive oil, plus more for grilling
"
wedge-salad,2,teaspoons,"Champagne vinegar
"
wedge-salad,0.5,teaspoon,"fine grain sea salt
"
wedge-salad,1,teaspoon,"onion powder
"
wedge-salad,0.5,teaspoon,"garlic powder
"
wedge-salad,2,tablespoons,"minced chives, plus more for serving
"
wedge-salad,1,tablespoon,"sriracha, curry paste, or salsa negra
"
wedge-salad,1 2,,"medium heads of iceberg lettuce
"
wedge-salad,,,"for serving: crunchy kale chips, toasted nuts
"
sauteed-zucchini-recipe,2,tablespoons,"extra virgin olive oil
"
sauteed-zucchini-recipe,5,,"medium garlic cloves, thinly sliced
"
sauteed-zucchini-recipe,3,,"medium shallots or new red onions, thinly sliced
"
sauteed-zucchini-recipe,,,"fine grain sea salt
"
sauteed-zucchini-recipe,2,,"medium zucchini, sliced into 1/4-inch thick coins"
sauteed-zucchini-recipe,,,"a good handful of dill and/or scallions, chopped
"
sauteed-zucchini-recipe,0.25,cup,"Marcona almonds or toasted almond slices
"
artichoke-dip,2,,"(14-ounce) cans or jars of water-packed artichokes, well drained"
artichoke-dip,4,ounces,"silken tofu
"
artichoke-dip,3,,"large cloves garlic
"
artichoke-dip,0.5,cup,"parmesan, pecorino or gruyere cheese, freshly grated
"
artichoke-dip,0.3,cup,"plain (or Greek) yogurt
"
artichoke-dip,0.3,cup,"mayonnaise
"
artichoke-dip,0.25,teaspoon,"fine grain sea salt, or to taste
"
artichoke-dip,0.25,teaspoon,"cayenne pepper
"
artichoke-dip,,,"more grated cheese to sprinkle on top
"
maximalist-potato-salad,5 6,,medium new potatoes (the waxy kind) - 2 lbs.
maximalist-potato-salad,5,cloves,"medium garlic, chopped
"
maximalist-potato-salad,1,inch,"cube of ginger, peeled & chopped
"
maximalist-potato-salad,0.75,teaspoons,"fine grain sea salt
"
maximalist-potato-salad,4,tablespoons,"olive oil
"
maximalist-potato-salad,25,,"fresh curry leaves
"
maximalist-potato-salad,1,tablespoons,"black mustard seeds
"
maximalist-potato-salad,0.5,teaspoon,"whole cumin seeds
"
maximalist-potato-salad,1,,"medium serrano chile, minced
"
maximalist-potato-salad,0.5,teaspoon,"ground chile powder (cayenne, guitar sannam)
"
maximalist-potato-salad,0.75,teaspoon,"ground turmeric
"
maximalist-potato-salad,3,,"green onions, thinly sliced
"
maximalist-potato-salad,1,cup,"chickpeas
"
maximalist-potato-salad,0.6,cup,"chopped herbs (chives, cilantro, basil)
"
maximalist-potato-salad,2 3,cups,"of blanched seasonal vegetables - for example: asparagus segments, fava beans, peas
"
maximalist-potato-salad,,,"Freshly squeezed lemon juice
"
maximalist-potato-salad,2 3,tablespoons,"toasted sesame seeds
"
omelette-recipe,2,,"large eggs, beaten
"
omelette-recipe,,,"a tiny pinch of fine grain sea salt
"
omelette-recipe,,,"a few tablespoons of chopped chives or herbs
"
omelette-recipe,,,"a dollop of pesto
"
omelette-recipe,,,"a bit of goat cheese or feta
"
omelette-recipe,,,"a small handful of mixed salad greens
"
how-to-make-ghee,1,pound,"/ 16 ounces / 450 g of the best quality, unsalted butter you can source"
tapioca-pudding-recipe,3,cups,"organic milk, divided
"
tapioca-pudding-recipe,0.3,cup,"small pearl tapioca
"
tapioca-pudding-recipe,2,,"extra-large egg yolks, lightly beaten
"
tapioca-pudding-recipe,0.25,teaspoon,"fine-grain sea salt
"
tapioca-pudding-recipe,0.3,cup,"sugar
"
tapioca-pudding-recipe,1,,"vanilla bean, split along the length (or 1 teaspoon vanilla extract)"
spicy-tempeh-crumble-bowl,1,tablespoon,"sugar
"
spicy-tempeh-crumble-bowl,1,tablespoon,"sriracha
"
spicy-tempeh-crumble-bowl,2,tablespoons,"tamari or soy sauce
"
spicy-tempeh-crumble-bowl,3,tablespoons,"extra-virgin olive oil
"
spicy-tempeh-crumble-bowl,2,,"medium serrano chiles, seeded and chopped
"
spicy-tempeh-crumble-bowl,8,,"green onions, thinly sliced including green parts
"
spicy-tempeh-crumble-bowl,8,ounces,"tempeh, crumbled
"
spicy-tempeh-crumble-bowl,3,cloves,"well-chopped garlic
"
spicy-tempeh-crumble-bowl,1,tablespoon,"toasted sesame seeds
"
spicy-tempeh-crumble-bowl,,,"To serve: (any / all) cooked whole grain rice, lettuces, chopped cucumber, pickled carrots, avocado, plus more sriracha & tamari (to taste)
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,3,cups,"sliced button mushrooms
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,3,cloves,"garlic
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,2,tablespoons,"extra-virgin olive oil
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,0.5,teaspoon,"fine-grain sea salt
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,1,teaspoon,"dried Mexican oregano
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,3,cups,"cooked heirloom beans, drained
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,1,cup,"canned whole peeled tomatoes
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,3,cloves,"garlic
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,1 0.5,teaspoons,"fresh thyme
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,0.5,teaspoon,"fine-grain sea salt
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,8,very small,"fresh mozzarella balls (bocconcini)
"
vegetarian-split-pea-soup,1,tablespoon,"extra virgin olive oil
"
vegetarian-split-pea-soup,2,,"large onions, chopped
"
vegetarian-split-pea-soup,1,teaspoon,"fine-grain sea salt
"
vegetarian-split-pea-soup,2,cups,"dried split green peas, picked over and rinsed
"
vegetarian-split-pea-soup,5,cups,"water, plus more to finish
"
vegetarian-split-pea-soup,,,juice of 1 lemon (reserve the zest)
vegetarian-split-pea-soup,,,"To finish: a few pinches of smoked paprika, olive oil, toasted almonds, and/or, scallions
"
green-rice,1,cup,"tightly packed spinach leaves, stems removed
"
green-rice,1,cup,"tightly packed kale leaves, stems removed
"
green-rice,1 0.5,cups,"vegetable stock or water
"
green-rice,2,tablespoons,"full-fat coconut milk or cashew cream*
"
green-rice,1,teaspoon,"kosher salt
"
green-rice,1,cup,"long-grain white rice
"
green-rice,1,tablespoon,"extra-virgin olive oil
"
green-rice,0.5,cup,"finely diced yellow onions
"
green-rice,0.5,cup,"diced green peppers
"
green-rice,3,cloves,"garlic, peeled and minced
"
sparkling-cranberries-recipe,2,cups,"cranberries, picked over
"
sparkling-cranberries-recipe,2,cups,"water
"
sparkling-cranberries-recipe,2,cups,"sugar, plus more for coating (see head notes)
"
sparkling-cranberries-recipe,,,"More sugar for coating: I do a mix of medium-grained organic sugar for the first coating, and then a second toss with regular granulated white sugar. You don't want a huge grain for that first toss, just something larger than standard sugar, smaller than most turbinado sugars. You can sort of see the different grain sizes in the third photo in the main write-up.
"
vibrant-tasty-green-beans-recipe,4,,"leeks (or one bunch of scallions), well washed, root end and tops trimmed, sliced lengthwise into quarters and then chopped into 1-inch segments"
vibrant-tasty-green-beans-recipe,0.3,cup,"fresh dill, well chopped
"
vibrant-tasty-green-beans-recipe,0.75,pound,"green beans, tops and tails trimmed
"
vibrant-tasty-green-beans-recipe,,,"extra-virgin olive oil
"
vibrant-tasty-green-beans-recipe,,,"fine-grain sea salt
"
apple-salad,0.25,teaspoon,"fine grain sea salt
"
apple-salad,12,,"rosemary leaves, minced
"
apple-salad,1,,"medium garlic clove, peeled
"
apple-salad,1,teaspoon,"sugar
"
apple-salad,0.5,cup,/ 120 ml crème fraîche (or sour cream)
apple-salad,2 0.5,teaspoons,"white wine vinegar
"
apple-salad,,,"freshly ground black pepper to taste
"
apple-salad,3,,"large celery stalks, sliced thinly
"
apple-salad,2,,"crisp heirloom apples, cut into sixths, and then thinly sliced*
"
apple-salad,4,,"handfuls arugula, baby gems, or baby romaine
"
apple-salad,0.3,cup,"toasted hazelnuts, walnuts, almonds, or pine nuts
"
vegan-sushi,2,cups,"cooked Japanese-style, white sushi rice
"
vegan-sushi,2,cups,"whole-grain rice blend (for ex: brown rice & quinoa blend)
"
vegan-sushi,8,ounces,"extra-firm tofu
"
vegan-sushi,1,tablespoon,"soy sauce or tamari
"
vegan-sushi,2,teaspoons,"sesame chili oil
"
vegan-sushi,4,,8x8-inch nori sheets
vegan-sushi,2,,"dozen baked sweet potato fries
"
vegan-sushi,1,,"medium, ripe avocado
"
vegan-sushi,1,cup,"of kale chips
"
vegan-sushi,,,"To serve: sesame seeds, soy sauce with wasabi paste whisked in
"
steaming-vegetables,,,"a sampling of seasonal vegetables
"
steaming-vegetables,,,"flaky sea salt
"
steaming-vegetables,,,"to finish: good olive oil, a few drops of toasted sesame oil, or shallot oil
"
homemade-bouillon-recipe,5,ounces,"/ 150 g leeks, sliced and well-washed"
homemade-bouillon-recipe,7,ounces,"/ 200g fennel bulb, chopped"
homemade-bouillon-recipe,7,ounces,"/ 200g carrot, well scrubbed and chopped"
homemade-bouillon-recipe,3.5,ounces,/ 100 g celery
homemade-bouillon-recipe,3.5,ounces,"/ 100g celery root (celeriac), peeled and chopped"
homemade-bouillon-recipe,1,ounce,/ 30g sun-dried tomatoes
homemade-bouillon-recipe,3.5,ounces,"/ 100g shallots, peeled"
homemade-bouillon-recipe,3,,"medium garlic cloves
"
homemade-bouillon-recipe,9,ounces,/ 250g fine grain sea salt
homemade-bouillon-recipe,1.5,ounces,"/ 40 g flat-leaf parsley, loosely chopped"
homemade-bouillon-recipe,2,ounces,"/ 60g cilantro (coriander), loosely chopped"
shredded-brussels-sprouts,1,,"large, crisp apple, cut into bite-sized wedges
"
shredded-brussels-sprouts,1,,"lemon, juice only
"
shredded-brussels-sprouts,4,ounces,"extra-firm tofu cut into tiny-inch cubes (see photo)
"
shredded-brussels-sprouts,,,"a couple pinches of fine-grain sea salt
"
shredded-brussels-sprouts,,,"a couple splashes of olive oil
"
shredded-brussels-sprouts,2,,"medium cloves garlic, minced
"
shredded-brussels-sprouts,,,"a scant tablespoon of maple syrup
"
shredded-brussels-sprouts,0.3,cup,"pine nuts, toasted and chopped
"
shredded-brussels-sprouts,12,ounces,"(3/4 pound) Brussels sprouts, washed and cut into 1/8-inch wide ribbons"
fresh-mint-chip-frozen-yogurt,1,cup,"fresh mint leaves
"
fresh-mint-chip-frozen-yogurt,1,cup,/ 240 ml heavy cream
fresh-mint-chip-frozen-yogurt,0.5,cup,plus 2 tablespoons / 130 ml brown rice syrup
fresh-mint-chip-frozen-yogurt,,,Scant 1/2 teaspoon peppermint extract
fresh-mint-chip-frozen-yogurt,2,cups,/ 480 ml whole-milk Greek yogurt
fresh-mint-chip-frozen-yogurt,2,ounces,"good quality dark chocolate, finely chopped
"
how-to-cook-beans,1,pound,"dried cranberry or cannellini beans, soaked overnight
"
how-to-cook-beans,6,cups,"water
"
how-to-cook-beans,0.3,cup,"extra-virgin olive oil
"
how-to-cook-beans,5,cloves,"garlic, peeled and smashed
"
how-to-cook-beans,7,,"medium sage leaves (or thyme sprigs)
"
how-to-cook-beans,0.5,teaspoon,"red pepper flakes
"
how-to-cook-beans,,,Scant 1 teaspoon fine grain sea salt
chia-pudding,5,tablespoons,"chia seeds
"
chia-pudding,0.5,cup,"mango puree
"
chia-pudding,0.75,cup,"almond or oat milk
"
chia-pudding,,pinch,"of good salt
"
